Date,Hour,PV Generation (MW),Wind Generation (MW)
12-Aug,13,0.413,0.161
12-Aug,14,0.374,0.146
12-Aug,15,0.253,0.145
12-Aug,16,0.134,0.126
12-Aug,17,0.051,0.121
12-Aug,18,0.005,0.110
12-Aug,19,0.000,0.108
12-Aug,20,0.000,0.131
12-Aug,21,0.000,0.152
12-Aug,22,0.000,0.174
12-Aug,23,0.000,0.187
13-Aug,0,0.000,0.192
13-Aug,1,0.000,0.197
13-Aug,2,0.000,0.192
13-Aug,3,0.000,0.201
13-Aug,4,0.014,0.207
13-Aug,5,0.095,0.197
13-Aug,6,0.244,0.174
13-Aug,7,0.415,0.202
13-Aug,8,0.548,0.239
13-Aug,9,0.599,0.283
13-Aug,10,0.609,0.301
13-Aug,11,0.599,0.321
13-Aug,12,0.571,0.331
13-Aug,13,0.509,0.330
13-Aug,14,0.407,0.325
13-Aug,15,0.281,0.289
13-Aug,16,0.154,0.237
13-Aug,17,0.061,0.180
13-Aug,18,0.007,0.134
13-Aug,19,0.000,0.121
13-Aug,20,0.000,0.129
13-Aug,21,0.000,0.143
13-Aug,22,0.000,0.156
13-Aug,23,0.000,0.163
14-Aug,0,0.000,0.162
14-Aug,1,0.000,0.162
14-Aug,2,0.000,0.158
14-Aug,3,0.000,0.156
14-Aug,4,0.015,0.145
14-Aug,5,0.108,0.120
14-Aug,6,0.278,0.079
14-Aug,7,0.485,0.063
14-Aug,8,0.650,0.107
14-Aug,9,0.730,0.130
14-Aug,10,0.743,0.166
14-Aug,11,0.730,0.167
14-Aug,12,0.723,0.170
14-Aug,13,0.667,0.160
14-Aug,14,0.546,0.130
14-Aug,15,0.386,0.107
14-Aug,16,0.215,0.078
14-Aug,17,0.073,0.046
14-Aug,18,0.006,0.033
14-Aug,19,0.000,0.043
14-Aug,20,0.000,0.080
14-Aug,21,0.000,0.120
14-Aug,22,0.000,0.164
14-Aug,23,0.000,0.216
15-Aug,0,0.000,0.269
15-Aug,1,0.000,0.305
15-Aug,2,0.000,0.337
15-Aug,3,0.000,0.356
15-Aug,4,0.013,0.373
15-Aug,5,0.081,0.362
15-Aug,6,0.177,0.321
15-Aug,7,0.259,0.292
15-Aug,8,0.312,0.298
15-Aug,9,0.350,0.321
15-Aug,10,0.374,0.328
15-Aug,11,0.395,0.328
15-Aug,12,0.403,0.342
15-Aug,13,0.380,0.365
15-Aug,14,0.337,0.369
15-Aug,15,0.257,0.359
15-Aug,16,0.143,0.334
15-Aug,17,0.052,0.304
15-Aug,18,0.005,0.259
15-Aug,19,0.000,0.254
15-Aug,20,0.000,0.251
15-Aug,21,0.000,0.259
15-Aug,22,0.000,0.265
15-Aug,23,0.000,0.258
16-Aug,0,0.000,0.244
16-Aug,1,0.000,0.232
16-Aug,2,0.000,0.219
16-Aug,3,0.000,0.213
16-Aug,4,0.012,0.199
16-Aug,5,0.092,0.174
16-Aug,6,0.234,0.148
16-Aug,7,0.405,0.154
16-Aug,8,0.541,0.156
16-Aug,9,0.633,0.160
16-Aug,10,0.683,0.158
16-Aug,11,0.694,0.157
16-Aug,12,0.686,0.142
16-Aug,13,0.635,0.128
16-Aug,14,0.538,0.116
16-Aug,15,0.383,0.101
16-Aug,16,0.211,0.081
16-Aug,17,0.070,0.051
16-Aug,18,0.005,0.041
16-Aug,19,0.000,0.059
16-Aug,20,0.000,0.109
16-Aug,21,0.000,0.165
16-Aug,22,0.000,0.217
16-Aug,23,0.000,0.270
17-Aug,0,0.000,0.310
17-Aug,1,0.000,0.333
17-Aug,2,0.000,0.358
17-Aug,3,0.000,0.375
17-Aug,4,0.007,0.392
17-Aug,5,0.056,0.392
17-Aug,6,0.140,0.363
17-Aug,7,0.224,0.336
17-Aug,8,0.297,0.338
17-Aug,9,0.364,0.341
17-Aug,10,0.413,0.362
17-Aug,11,0.419,0.397
17-Aug,12,0.402,0.407
17-Aug,13,0.316,0.413
17-Aug,14,0.239,0.402
17-Aug,15,0.145,0.370
17-Aug,16,0.074,0.330
17-Aug,17,0.025,0.286
17-Aug,18,0.001,0.254
17-Aug,19,0.000,0.235
17-Aug,20,0.000,0.226
17-Aug,21,0.000,0.204
17-Aug,22,0.000,0.177
17-Aug,23,0.000,0.156
18-Aug,0,0.000,0.135
18-Aug,1,0.000,0.137
18-Aug,2,0.000,0.135
18-Aug,3,0.000,0.146
18-Aug,4,0.005,0.160
18-Aug,5,0.055,0.163
18-Aug,6,0.169,0.148
18-Aug,7,0.317,0.145
18-Aug,8,0.452,0.169
18-Aug,9,0.551,0.211
18-Aug,10,0.622,0.257
18-Aug,11,0.640,0.292
18-Aug,12,0.616,0.314
18-Aug,13,0.559,0.325
18-Aug,14,0.442,0.343
18-Aug,15,0.287,0.354
18-Aug,16,0.149,0.341
18-Aug,17,0.051,0.281
18-Aug,18,0.004,0.228
18-Aug,19,0.000,0.219
18-Aug,20,0.000,0.202
18-Aug,21,0.000,0.178
18-Aug,22,0.000,0.171
18-Aug,23,0.000,0.177
19-Aug,0,0.000,0.193
19-Aug,1,0.000,0.196
19-Aug,2,0.000,0.202
19-Aug,3,0.000,0.216
19-Aug,4,0.006,0.233
19-Aug,5,0.054,0.233
19-Aug,6,0.150,0.217
19-Aug,7,0.288,0.222
19-Aug,8,0.438,0.252
19-Aug,9,0.573,0.291
19-Aug,10,0.663,0.312
19-Aug,11,0.665,0.319
19-Aug,12,0.632,0.327
19-Aug,13,0.573,0.316
19-Aug,14,0.461,0.279
19-Aug,15,0.329,0.240
19-Aug,16,0.183,0.194
19-Aug,17,0.057,0.137
19-Aug,18,0.004,0.091
19-Aug,19,0.000,0.086
19-Aug,20,0.000,0.094
19-Aug,21,0.000,0.105
19-Aug,22,0.000,0.118
19-Aug,23,0.000,0.121
20-Aug,0,0.000,0.131
20-Aug,1,0.000,0.135
20-Aug,2,0.000,0.144
20-Aug,3,0.000,0.149
20-Aug,4,0.009,0.153
20-Aug,5,0.075,0.127
20-Aug,6,0.201,0.090
20-Aug,7,0.338,0.068
20-Aug,8,0.422,0.065
20-Aug,9,0.441,0.081
20-Aug,10,0.434,0.090
20-Aug,11,0.411,0.098
20-Aug,12,0.371,0.094
20-Aug,13,0.309,0.094
20-Aug,14,0.225,0.093
20-Aug,15,0.138,0.092
20-Aug,16,0.072,0.083
20-Aug,17,0.025,0.075
20-Aug,18,0.002,0.069
20-Aug,19,0.000,0.071
20-Aug,20,0.000,0.077
20-Aug,21,0.000,0.078
20-Aug,22,0.000,0.082
20-Aug,23,0.000,0.081
21-Aug,0,0.000,0.084
21-Aug,1,0.000,0.083
21-Aug,2,0.000,0.080
21-Aug,3,0.000,0.081
21-Aug,4,0.009,0.087
21-Aug,5,0.091,0.079
21-Aug,6,0.259,0.053
21-Aug,7,0.469,0.033
21-Aug,8,0.654,0.041
21-Aug,9,0.770,0.045
21-Aug,10,0.800,0.052
21-Aug,11,0.778,0.053
21-Aug,12,0.714,0.052
21-Aug,13,0.634,0.049
21-Aug,14,0.520,0.041
21-Aug,15,0.360,0.030
21-Aug,16,0.185,0.019
21-Aug,17,0.055,0.015
21-Aug,18,0.003,0.020
21-Aug,19,0.000,0.026
21-Aug,20,0.000,0.036
21-Aug,21,0.000,0.050
21-Aug,22,0.000,0.065
21-Aug,23,0.000,0.082
22-Aug,0,0.000,0.103
22-Aug,1,0.000,0.113
22-Aug,2,0.000,0.121
22-Aug,3,0.000,0.128
22-Aug,4,0.009,0.139
22-Aug,5,0.101,0.141
22-Aug,6,0.283,0.116
22-Aug,7,0.492,0.063
22-Aug,8,0.660,0.055
22-Aug,9,0.775,0.074
22-Aug,10,0.837,0.092
22-Aug,11,0.853,0.108
22-Aug,12,0.820,0.116
22-Aug,13,0.738,0.105
22-Aug,14,0.599,0.085
22-Aug,15,0.406,0.066
22-Aug,16,0.200,0.047
22-Aug,17,0.054,0.034
22-Aug,18,0.003,0.039
22-Aug,19,0.000,0.055
22-Aug,20,0.000,0.073
22-Aug,21,0.000,0.083
22-Aug,22,0.000,0.092
22-Aug,23,0.000,0.092
23-Aug,0,0.000,0.081
23-Aug,1,0.000,0.078
23-Aug,2,0.000,0.074
23-Aug,3,0.000,0.073
23-Aug,4,0.009,0.078
23-Aug,5,0.099,0.075
23-Aug,6,0.279,0.059
23-Aug,7,0.497,0.034
23-Aug,8,0.671,0.035
23-Aug,9,0.769,0.042
23-Aug,10,0.824,0.044
23-Aug,11,0.833,0.043
23-Aug,12,0.797,0.039
23-Aug,13,0.707,0.036
23-Aug,14,0.564,0.035
23-Aug,15,0.387,0.035
23-Aug,16,0.196,0.039
23-Aug,17,0.053,0.047
23-Aug,18,0.002,0.075
23-Aug,19,0.000,0.121
23-Aug,20,0.000,0.158
23-Aug,21,0.000,0.170
23-Aug,22,0.000,0.165
23-Aug,23,0.000,0.149
24-Aug,0,0.000,0.132
24-Aug,1,0.000,0.124
24-Aug,2,0.000,0.115
24-Aug,3,0.000,0.114
24-Aug,4,0.008,0.126
24-Aug,5,0.094,0.122
24-Aug,6,0.266,0.094
24-Aug,7,0.466,0.045
24-Aug,8,0.640,0.043
24-Aug,9,0.768,0.074
24-Aug,10,0.834,0.088
24-Aug,11,0.844,0.093
24-Aug,12,0.799,0.097
24-Aug,13,0.702,0.103
24-Aug,14,0.562,0.109
24-Aug,15,0.384,0.118
24-Aug,16,0.192,0.122
24-Aug,17,0.052,0.118
24-Aug,18,0.002,0.146
24-Aug,19,0.000,0.205
24-Aug,20,0.000,0.233
24-Aug,21,0.000,0.236
24-Aug,22,0.000,0.223
24-Aug,23,0.000,0.202
25-Aug,0,0.000,0.180
25-Aug,1,0.000,0.158
25-Aug,2,0.000,0.142
25-Aug,3,0.000,0.137
25-Aug,4,0.007,0.138
25-Aug,5,0.086,0.123
25-Aug,6,0.250,0.084
25-Aug,7,0.455,0.037
25-Aug,8,0.636,0.031
25-Aug,9,0.763,0.048
25-Aug,10,0.826,0.061
25-Aug,11,0.818,0.055
25-Aug,12,0.755,0.049
25-Aug,13,0.647,0.046
25-Aug,14,0.498,0.049
25-Aug,15,0.326,0.059
25-Aug,16,0.160,0.073
25-Aug,17,0.044,0.089
25-Aug,18,0.002,0.126
25-Aug,19,0.000,0.167
25-Aug,20,0.000,0.185
25-Aug,21,0.000,0.173
25-Aug,22,0.000,0.144
25-Aug,23,0.000,0.113
26-Aug,0,0.000,0.091
26-Aug,1,0.000,0.068
26-Aug,2,0.000,0.052
26-Aug,3,0.000,0.045
26-Aug,4,0.007,0.044
26-Aug,5,0.083,0.042
26-Aug,6,0.245,0.036
26-Aug,7,0.444,0.016
26-Aug,8,0.624,0.013
26-Aug,9,0.752,0.028
26-Aug,10,0.813,0.037
26-Aug,11,0.801,0.039
26-Aug,12,0.736,0.041
26-Aug,13,0.627,0.042
26-Aug,14,0.482,0.048
26-Aug,15,0.319,0.063
26-Aug,16,0.154,0.080
26-Aug,17,0.041,0.087
26-Aug,18,0.001,0.112
26-Aug,19,0.000,0.136
26-Aug,20,0.000,0.142
26-Aug,21,0.000,0.134
26-Aug,22,0.000,0.121
26-Aug,23,0.000,0.110
27-Aug,0,0.000,0.091
27-Aug,1,0.000,0.071
27-Aug,2,0.000,0.060
27-Aug,3,0.000,0.058
27-Aug,4,0.006,0.067
27-Aug,5,0.080,0.080
27-Aug,6,0.241,0.068
27-Aug,7,0.442,0.029
27-Aug,8,0.621,0.017
27-Aug,9,0.745,0.025
27-Aug,10,0.800,0.044
27-Aug,11,0.783,0.055
27-Aug,12,0.715,0.065
27-Aug,13,0.614,0.074
27-Aug,14,0.473,0.085
27-Aug,15,0.307,0.097
27-Aug,16,0.145,0.086
27-Aug,17,0.036,0.074
27-Aug,18,0.001,0.079
27-Aug,19,0.001,0.095
27-Aug,20,0.001,0.106
27-Aug,21,0.001,0.112
27-Aug,22,0.001,0.122
27-Aug,23,0.001,0.118
28-Aug,0,0.001,0.120
28-Aug,1,0.001,0.117
28-Aug,2,0.001,0.111
28-Aug,3,0.000,0.104
28-Aug,4,0.006,0.100
28-Aug,5,0.072,0.094
28-Aug,6,0.199,0.081
28-Aug,7,0.356,0.053
28-Aug,8,0.504,0.033
28-Aug,9,0.630,0.027
28-Aug,10,0.715,0.034
28-Aug,11,0.743,0.048
28-Aug,12,0.694,0.064
28-Aug,13,0.587,0.073
28-Aug,14,0.443,0.080
28-Aug,15,0.287,0.097
28-Aug,16,0.135,0.098
28-Aug,17,0.031,0.105
28-Aug,18,0.001,0.109
28-Aug,19,0.001,0.107
28-Aug,20,0.001,0.079
28-Aug,21,0.001,0.073
28-Aug,22,0.000,0.060
28-Aug,23,0.000,0.044
29-Aug,0,0.000,0.042
29-Aug,1,0.000,0.056
29-Aug,2,0.000,0.062
29-Aug,3,0.000,0.057
29-Aug,4,0.004,0.062
29-Aug,5,0.054,0.076
29-Aug,6,0.153,0.079
29-Aug,7,0.282,0.080
29-Aug,8,0.412,0.103
29-Aug,9,0.532,0.113
29-Aug,10,0.611,0.123
29-Aug,11,0.619,0.129
29-Aug,12,0.597,0.132
29-Aug,13,0.542,0.123
29-Aug,14,0.420,0.116
29-Aug,15,0.273,0.102
29-Aug,16,0.131,0.077
29-Aug,17,0.032,0.057
29-Aug,18,0.000,0.040
29-Aug,19,0.000,0.038
29-Aug,20,0.000,0.036
29-Aug,21,0.000,0.034
29-Aug,22,0.000,0.032
29-Aug,23,0.000,0.031
30-Aug,0,0.000,0.028
30-Aug,1,0.000,0.027
30-Aug,2,0.000,0.024
30-Aug,3,0.000,0.024
30-Aug,4,0.004,0.026
30-Aug,5,0.070,0.028
30-Aug,6,0.220,0.021
30-Aug,7,0.412,0.014
30-Aug,8,0.591,0.019
30-Aug,9,0.718,0.025
30-Aug,10,0.784,0.031
30-Aug,11,0.794,0.033
30-Aug,12,0.749,0.033
30-Aug,13,0.644,0.033
30-Aug,14,0.505,0.027
30-Aug,15,0.333,0.019
30-Aug,16,0.157,0.012
30-Aug,17,0.033,0.010
30-Aug,18,0.000,0.016
30-Aug,19,0.000,0.026
30-Aug,20,0.000,0.033
30-Aug,21,0.000,0.040
30-Aug,22,0.000,0.040
30-Aug,23,0.000,0.038
31-Aug,0,0.000,0.042
31-Aug,1,0.000,0.044
31-Aug,2,0.000,0.048
31-Aug,3,0.000,0.049
31-Aug,4,0.004,0.062
31-Aug,5,0.081,0.079
31-Aug,6,0.257,0.076
31-Aug,7,0.473,0.043
31-Aug,8,0.652,0.027
31-Aug,9,0.778,0.044
31-Aug,10,0.840,0.076
31-Aug,11,0.845,0.117
31-Aug,12,0.796,0.156
31-Aug,13,0.691,0.174
31-Aug,14,0.539,0.173
31-Aug,15,0.347,0.147
31-Aug,16,0.151,0.109
31-Aug,17,0.028,0.096
31-Aug,18,0.000,0.139
31-Aug,19,0.000,0.219
31-Aug,20,0.000,0.296
31-Aug,21,0.000,0.348
31-Aug,22,0.000,0.347
31-Aug,23,0.000,0.327
1-Sep,0,0.000,0.257
1-Sep,1,0.000,0.207
1-Sep,2,0.000,0.192
1-Sep,3,0.000,0.176
1-Sep,4,0.003,0.169
1-Sep,5,0.065,0.169
1-Sep,6,0.189,0.164
1-Sep,7,0.331,0.161
1-Sep,8,0.457,0.173
1-Sep,9,0.536,0.177
1-Sep,10,0.579,0.194
1-Sep,11,0.568,0.211
1-Sep,12,0.495,0.223
1-Sep,13,0.419,0.235
1-Sep,14,0.329,0.235
1-Sep,15,0.213,0.244
1-Sep,16,0.103,0.247
1-Sep,17,0.022,0.209
1-Sep,18,0.000,0.179
1-Sep,19,0.000,0.143
1-Sep,20,0.000,0.127
1-Sep,21,0.000,0.114
1-Sep,22,0.000,0.120
1-Sep,23,0.000,0.136
2-Sep,0,0.000,0.158
2-Sep,1,0.000,0.173
2-Sep,2,0.000,0.183
2-Sep,3,0.000,0.184
2-Sep,4,0.002,0.182
2-Sep,5,0.059,0.176
2-Sep,6,0.197,0.138
2-Sep,7,0.374,0.098
2-Sep,8,0.531,0.124
2-Sep,9,0.603,0.163
2-Sep,10,0.623,0.170
2-Sep,11,0.632,0.167
2-Sep,12,0.599,0.169
2-Sep,13,0.523,0.173
2-Sep,14,0.417,0.159
2-Sep,15,0.281,0.136
2-Sep,16,0.134,0.107
2-Sep,17,0.026,0.071
2-Sep,18,0.000,0.060
2-Sep,19,0.000,0.068
2-Sep,20,0.000,0.075
2-Sep,21,0.000,0.083
2-Sep,22,0.000,0.095
2-Sep,23,0.000,0.121
3-Sep,0,0.000,0.159
3-Sep,1,0.000,0.186
3-Sep,2,0.000,0.215
3-Sep,3,0.000,0.235
3-Sep,4,0.002,0.267
3-Sep,5,0.063,0.285
3-Sep,6,0.216,0.272
3-Sep,7,0.393,0.238
3-Sep,8,0.553,0.244
3-Sep,9,0.647,0.289
3-Sep,10,0.675,0.322
3-Sep,11,0.671,0.332
3-Sep,12,0.627,0.330
3-Sep,13,0.547,0.314
3-Sep,14,0.431,0.286
3-Sep,15,0.278,0.251
3-Sep,16,0.120,0.190
3-Sep,17,0.020,0.153
3-Sep,18,0.000,0.124
3-Sep,19,0.000,0.117
3-Sep,20,0.000,0.122
3-Sep,21,0.000,0.118
3-Sep,22,0.000,0.109
3-Sep,23,0.000,0.104
4-Sep,0,0.000,0.099
4-Sep,1,0.000,0.092
4-Sep,2,0.000,0.093
4-Sep,3,0.000,0.105
4-Sep,4,0.002,0.121
4-Sep,5,0.067,0.137
4-Sep,6,0.230,0.129
4-Sep,7,0.426,0.127
4-Sep,8,0.604,0.160
4-Sep,9,0.738,0.221
4-Sep,10,0.811,0.258
4-Sep,11,0.822,0.272
4-Sep,12,0.771,0.289
4-Sep,13,0.659,0.314
4-Sep,14,0.494,0.335
4-Sep,15,0.302,0.334
4-Sep,16,0.121,0.330
4-Sep,17,0.017,0.317
4-Sep,18,0.000,0.304
4-Sep,19,0.000,0.298
4-Sep,20,0.000,0.310
4-Sep,21,0.000,0.273
4-Sep,22,0.000,0.258
4-Sep,23,0.000,0.239
5-Sep,0,0.000,0.232
5-Sep,1,0.000,0.247
5-Sep,2,0.000,0.272
5-Sep,3,0.000,0.281
5-Sep,4,0.002,0.310
5-Sep,5,0.054,0.325
5-Sep,6,0.171,0.318
5-Sep,7,0.305,0.328
5-Sep,8,0.411,0.377
5-Sep,9,0.473,0.437
5-Sep,10,0.482,0.496
5-Sep,11,0.487,0.520
5-Sep,12,0.459,0.532
5-Sep,13,0.399,0.533
5-Sep,14,0.302,0.520
5-Sep,15,0.190,0.486
5-Sep,16,0.083,0.450
5-Sep,17,0.014,0.374
5-Sep,18,0.000,0.336
5-Sep,19,0.000,0.311
5-Sep,20,0.000,0.281
5-Sep,21,0.000,0.264
5-Sep,22,0.000,0.254
5-Sep,23,0.000,0.245
6-Sep,0,0.000,0.238
6-Sep,1,0.000,0.235
6-Sep,2,0.000,0.254
6-Sep,3,0.000,0.261
6-Sep,4,0.001,0.268
6-Sep,5,0.055,0.239
6-Sep,6,0.197,0.198
6-Sep,7,0.367,0.155
6-Sep,8,0.517,0.166
6-Sep,9,0.634,0.189
6-Sep,10,0.687,0.201
6-Sep,11,0.662,0.216
6-Sep,12,0.594,0.218
6-Sep,13,0.493,0.212
6-Sep,14,0.354,0.197
6-Sep,15,0.211,0.183
6-Sep,16,0.083,0.155
6-Sep,17,0.011,0.139
6-Sep,18,0.000,0.151
6-Sep,19,0.000,0.171
6-Sep,20,0.000,0.186
6-Sep,21,0.000,0.196
6-Sep,22,0.000,0.197
6-Sep,23,0.000,0.188
7-Sep,0,0.000,0.177
7-Sep,1,0.000,0.157
7-Sep,2,0.000,0.137
7-Sep,3,0.000,0.108
7-Sep,4,0.001,0.089
7-Sep,5,0.024,0.085
7-Sep,6,0.087,0.067
7-Sep,7,0.172,0.049
7-Sep,8,0.261,0.035
7-Sep,9,0.343,0.036
7-Sep,10,0.393,0.040
7-Sep,11,0.396,0.048
7-Sep,12,0.366,0.055
7-Sep,13,0.321,0.061
7-Sep,14,0.251,0.067
7-Sep,15,0.163,0.059
7-Sep,16,0.072,0.038
7-Sep,17,0.011,0.021
7-Sep,18,0.000,0.015
7-Sep,19,0.000,0.018
7-Sep,20,0.000,0.022
7-Sep,21,0.000,0.023
7-Sep,22,0.000,0.026
7-Sep,23,0.000,0.024
8-Sep,0,0.000,0.020
8-Sep,1,0.000,0.017
8-Sep,2,0.000,0.015
8-Sep,3,0.000,0.013
8-Sep,4,0.001,0.015
8-Sep,5,0.035,0.015
8-Sep,6,0.122,0.014
8-Sep,7,0.235,0.011
8-Sep,8,0.332,0.009
8-Sep,9,0.388,0.010
8-Sep,10,0.381,0.011
8-Sep,11,0.353,0.011
8-Sep,12,0.326,0.015
8-Sep,13,0.280,0.016
8-Sep,14,0.209,0.023
8-Sep,15,0.126,0.025
8-Sep,16,0.053,0.033
8-Sep,17,0.007,0.039
8-Sep,18,0.000,0.045
8-Sep,19,0.000,0.049
8-Sep,20,0.000,0.047
8-Sep,21,0.000,0.044
8-Sep,22,0.000,0.040
8-Sep,23,0.000,0.037
9-Sep,0,0.000,0.037
9-Sep,1,0.000,0.043
9-Sep,2,0.000,0.051
9-Sep,3,0.000,0.061
9-Sep,4,0.000,0.076
9-Sep,5,0.011,0.094
9-Sep,6,0.055,0.109
9-Sep,7,0.121,0.107
9-Sep,8,0.193,0.101
9-Sep,9,0.244,0.104
9-Sep,10,0.281,0.109
9-Sep,11,0.302,0.114
9-Sep,12,0.303,0.119
9-Sep,13,0.274,0.123
9-Sep,14,0.224,0.135
9-Sep,15,0.151,0.144
9-Sep,16,0.069,0.145
9-Sep,17,0.010,0.137
9-Sep,18,0.000,0.129
9-Sep,19,0.000,0.128
9-Sep,20,0.000,0.134
9-Sep,21,0.000,0.145
9-Sep,22,0.000,0.160
9-Sep,23,0.000,0.174
10-Sep,0,0.000,0.192
10-Sep,1,0.000,0.210
10-Sep,2,0.000,0.236
10-Sep,3,0.000,0.255
10-Sep,4,0.001,0.273
10-Sep,5,0.044,0.286
10-Sep,6,0.172,0.286
10-Sep,7,0.351,0.264
10-Sep,8,0.536,0.283
10-Sep,9,0.686,0.330
10-Sep,10,0.751,0.344
10-Sep,11,0.747,0.339
10-Sep,12,0.679,0.327
10-Sep,13,0.571,0.308
10-Sep,14,0.440,0.283
10-Sep,15,0.275,0.250
10-Sep,16,0.107,0.206
10-Sep,17,0.011,0.163
10-Sep,18,0.000,0.150
10-Sep,19,0.000,0.148
10-Sep,20,0.000,0.143
10-Sep,21,0.000,0.128
10-Sep,22,0.000,0.111
10-Sep,23,0.000,0.100
11-Sep,0,0.000,0.103
11-Sep,1,0.000,0.111
11-Sep,2,0.000,0.112
11-Sep,3,0.000,0.119
11-Sep,4,0.001,0.143
11-Sep,5,0.049,0.166
11-Sep,6,0.202,0.171
11-Sep,7,0.412,0.145
11-Sep,8,0.595,0.155
11-Sep,9,0.722,0.230
11-Sep,10,0.761,0.314
11-Sep,11,0.726,0.369
11-Sep,12,0.649,0.388
11-Sep,13,0.526,0.398
11-Sep,14,0.368,0.403
11-Sep,15,0.206,0.400
11-Sep,16,0.066,0.386
11-Sep,17,0.004,0.380
11-Sep,18,0.000,0.384
11-Sep,19,0.000,0.409
11-Sep,20,0.000,0.402
11-Sep,21,0.000,0.385
11-Sep,22,0.000,0.356
11-Sep,23,0.000,0.315
12-Sep,0,0.000,0.279
12-Sep,1,0.000,0.237
12-Sep,2,0.000,0.205
12-Sep,3,0.000,0.185
12-Sep,4,0.000,0.181
12-Sep,5,0.023,0.179
12-Sep,6,0.103,0.158
12-Sep,7,0.220,0.132
12-Sep,8,0.361,0.133
12-Sep,9,0.485,0.165
12-Sep,10,0.570,0.194
12-Sep,11,0.606,0.215
12-Sep,12,0.594,0.228
12-Sep,13,0.530,0.231
12-Sep,14,0.419,0.219
12-Sep,15,0.264,0.206
12-Sep,16,0.102,0.167
12-Sep,17,0.008,0.141
12-Sep,18,0.000,0.165
12-Sep,19,0.000,0.207
12-Sep,20,0.000,0.239
12-Sep,21,0.000,0.253
12-Sep,22,0.000,0.270
12-Sep,23,0.000,0.299
13-Sep,0,0.000,0.325
13-Sep,1,0.000,0.330
13-Sep,2,0.000,0.331
13-Sep,3,0.000,0.310
13-Sep,4,0.000,0.314
13-Sep,5,0.031,0.316
13-Sep,6,0.138,0.288
13-Sep,7,0.274,0.265
13-Sep,8,0.404,0.278
13-Sep,9,0.495,0.312
13-Sep,10,0.529,0.322
13-Sep,11,0.537,0.312
13-Sep,12,0.530,0.293
13-Sep,13,0.476,0.278
13-Sep,14,0.365,0.258
13-Sep,15,0.221,0.218
13-Sep,16,0.084,0.162
13-Sep,17,0.007,0.129
13-Sep,18,0.000,0.124
13-Sep,19,0.000,0.135
13-Sep,20,0.000,0.143
13-Sep,21,0.000,0.148
13-Sep,22,0.000,0.152
13-Sep,23,0.000,0.140
14-Sep,0,0.000,0.126
14-Sep,1,0.000,0.113
14-Sep,2,0.000,0.097
14-Sep,3,0.000,0.093
14-Sep,4,0.000,0.097
14-Sep,5,0.046,0.095
14-Sep,6,0.201,0.071
14-Sep,7,0.403,0.033
14-Sep,8,0.593,0.020
14-Sep,9,0.730,0.024
14-Sep,10,0.775,0.027
14-Sep,11,0.765,0.030
14-Sep,12,0.724,0.035
14-Sep,13,0.636,0.035
14-Sep,14,0.496,0.032
14-Sep,15,0.302,0.025
14-Sep,16,0.099,0.018
14-Sep,17,0.006,0.021
14-Sep,18,0.000,0.034
14-Sep,19,0.000,0.049
14-Sep,20,0.000,0.064
14-Sep,21,0.000,0.100
14-Sep,22,0.000,0.145
14-Sep,23,0.000,0.196
15-Sep,0,0.000,0.237
15-Sep,1,0.000,0.284
15-Sep,2,0.000,0.320
15-Sep,3,0.000,0.355
15-Sep,4,0.000,0.393
15-Sep,5,0.049,0.413
15-Sep,6,0.213,0.402
15-Sep,7,0.417,0.335
15-Sep,8,0.586,0.308
15-Sep,9,0.706,0.329
15-Sep,10,0.765,0.332
15-Sep,11,0.764,0.322
15-Sep,12,0.711,0.336
15-Sep,13,0.608,0.353
15-Sep,14,0.444,0.376
15-Sep,15,0.247,0.378
15-Sep,16,0.082,0.338
15-Sep,17,0.004,0.294
15-Sep,18,0.000,0.279
15-Sep,19,0.000,0.277
15-Sep,20,0.000,0.253
15-Sep,21,0.000,0.225
15-Sep,22,0.000,0.201
15-Sep,23,0.000,0.184
16-Sep,0,0.000,0.170
16-Sep,1,0.000,0.146
16-Sep,2,0.000,0.125
16-Sep,3,0.000,0.112
16-Sep,4,0.000,0.106
16-Sep,5,0.029,0.097
16-Sep,6,0.131,0.089
16-Sep,7,0.259,0.078
16-Sep,8,0.374,0.088
16-Sep,9,0.441,0.111
16-Sep,10,0.460,0.126
16-Sep,11,0.440,0.135
16-Sep,12,0.399,0.142
16-Sep,13,0.320,0.148
16-Sep,14,0.215,0.145
16-Sep,15,0.118,0.135
16-Sep,16,0.038,0.123
16-Sep,17,0.002,0.111
16-Sep,18,0.000,0.116
16-Sep,19,0.000,0.129
16-Sep,20,0.000,0.143
16-Sep,21,0.000,0.164
16-Sep,22,0.000,0.190
16-Sep,23,0.000,0.209
17-Sep,0,0.000,0.214
17-Sep,1,0.000,0.225
17-Sep,2,0.000,0.237
17-Sep,3,0.000,0.260
17-Sep,4,0.000,0.289
17-Sep,5,0.021,0.312
17-Sep,6,0.113,0.315
17-Sep,7,0.253,0.343
17-Sep,8,0.384,0.422
17-Sep,9,0.458,0.516
17-Sep,10,0.494,0.570
17-Sep,11,0.514,0.601
17-Sep,12,0.492,0.639
17-Sep,13,0.452,0.678
17-Sep,14,0.361,0.701
17-Sep,15,0.221,0.707
17-Sep,16,0.076,0.669
17-Sep,17,0.004,0.639
17-Sep,18,0.000,0.605
17-Sep,19,0.000,0.581
17-Sep,20,0.000,0.555
17-Sep,21,0.000,0.536
